"number","title","pageid","namespace","length","touched"
"497","Nested_stack_automaton","9791447","","9602","20170309173326"
"498","Madaline","9792090","","2555","20170228034119"
"499","Information_filtering_system","9854390","","7589","20170209203241"
"500","Society_for_the_Study_of_Artificial_Intelligence_and_the_Simulation_of_Behaviour","9855223","","2734","20170120183747"
"501","User_exit","9934699","","3105","20170207215023"
"502","BANG_file","9969569","","803","20170120183844"
"503","Throttling_process_(computing)","10026229","","1199","20170120183910"
"504","Picture_function","10027133","","601","20170120183910"
"505","International_Symposium_on_Computer_Architecture","10029099","","742","20170120183911"
"506","Forest_of_stars","10054330","","1743","20170120183933"
"507","Bidirectional_map","10070867","","1434","20170120183936"
"508","STRIDE_(security)","10093926","","1900","20170129072127"
"509","POPLmark_challenge","10323007","","3873","20170120184204"
"510","European_Conference_on_Information_Retrieval","10328235","","3234","20151222030309"
"511","Coreset","10364657","","1935","20170120184233"
"512","Algorithm_design","10433312","","2728","20170309205051"
"513","RoboMind","10434801","","5744","20170117104926"
"514","Madcap_(project)","10516537","","1014","20170120184339"
"515","Sequential_euclidean_distance_transforms","10540166","","443","20170120184355"
"516","Mortality_(computability_theory)","10646392","","1022","20170120184434"
"517","Information_exchange","10677746","","1582","20170228035936"
"518","Structural_risk_minimization","10704974","","982","20170301071940"
"519","SxS","10723887","","4506","20170309213412"
"520","Gelato_Federation","10727643","","4634","20160623072538"
"521","Dependency_relation","10739341","","2411","20170301072002"
"522","Eight_Ones","10777048","","572","20170120184523"
"523","National_Centre_for_Text_Mining","10795520","","16006","20170304055903"
"524","Decentralized_object_location_and_routing","10847346","","1043","20170120184547"
"525","IEEE_Circuits_and_Systems_Society","10848603","","3481","20170311011325"
"526","Open_Architecture_Computing_Environment","10871573","","1176","20170309214938"
"527","Computer-Aided_Design_Technical_Committee","10886612","","1191","20170310191942"
"528","Agent-based_computational_economics","10941831","","17096","20170228154800"
"529","Euclidean_shortest_path","10976022","","6314","20170120184705"
"530","Automated_exception_handling","11102669","","1839","20170120184846"
"531","Instrumentation_(computer_programming)","11171531","","4181","20170126221420"
"532","Computational_lexicology","11209252","","6593","20161110163827"
"533","LZRW","11244014","","956","20170309223808"
"534","Security_Protocols_Open_Repository","11271694","","1897","20170205042019"
"535","Difference_list","11436072","","2107","20170120185222"
"536","Precompressor","11450765","","1053","20170120185229"
"537","Burstsort","11517302","","3951","20170309230236"
"538","Linnar_Viik","11517321","","2059","20170219031908"
"539","Verlet_list","11518816","","2338","20170120185354"
"540","Connection_string","11519324","","2810","20170120185355"
"541","Semantic_analytics","11547246","","740","20170309230607"
"542","Relationship_extraction","11547598","","3636","20170120185426"
"543","Prefix_hash_tree","11576493","","1068","20170120185530"
"544","Predictive_informatics","11613197","","2593","20170223232040"
"545","Flat_neighborhood_network","11632712","","1046","20170120185558"
"546","International_Conference_on_Web_Services","11674624","","2322","20170309011634"
"547","International_Conference_on_Services_Computing","11674713","","2934","20170120021216"
"548","Trellis_quantization","11676290","","1249","20170120185606"
"549","Raster_Document_Object","11722993","","2689","20170120185653"
"550","Algebraic_Logic_Functional_programming_language","11868019","","5170","20170120185812"
"551","System_migration","11956097","","2473","20170208134702"
"552","International_Conference_on_Computer_and_Information_Technology","12066155","","9193","20170310210420"
"553","Bebugging","12086708","","3228","20170204203113"
"554","Retrenchment_(computing)","12130394","","736","20170120190052"
"555","Discriminative_model","12155912","","2382","20170310002900"
"556","Gale–Church_alignment_algorithm","12223583","","1033","20170120190301"
"557","Syntax_Definition_Formalism","12234455","","2432","20170120190307"
"558","Strafunski","12263700","","1121","20170120190333"
"559","Available_expression","12274025","","1458","20170310004347"
"560","Separation_of_protection_and_security","12310990","","4479","20170120190417"
"561","Protected_procedure","12330336","","1772","20170120190431"
"562","GLOH","12341751","","967","20170227034717"
"563","Fxgrep","12348533","","1150","20170120190451"
"564","Kernel_debugger","12576291","","3198","20170120191201"
"565","AsciiMath","12578002","","3402","20170120191201"
"566","CHREST","12632281","","3062","20170120191322"
"567","Sloan_Fellowship","12637991","","6541","20170223014408"
"568","ACM_Multimedia","12643594","","10920","20170209202319"
"569","Hardware_compatibility_list","12662643","","2080","20170222065949"
"570","Moodbar","12681351","","2561","20170120191423"
"571","Hennessy–Milner_logic","12809481","","3694","20170120191757"
"572","EPAM","12838512","","1628","20170120192040"
"573","International_Conference_on_Bioinformatics","12848292","","3466","20170120192048"
"574","Australian_Partnership_for_Advanced_Computing","12885090","","1471","20170120192508"
"575","IEEE_Transactions_on_Computers","12953121","","1678","20170310000639"
"576","IEEE_Computer_Society","12953246","","12738","20170310222237"
"577","IEEE_Richard_W._Hamming_Medal","12953265","","4057","20170216115511"
"578","IEEE_John_von_Neumann_Medal","12953311","","2396","20170228231204"
"579","IEEE_Transactions_on_Control_Systems_and_Technology","12953353","","1730","20170310000641"
"580","Zero_address_arithmetic","13055219","","955","20170120193147"
"581","Captology","13213116","","2011","20170120193917"
"582","RDF/XML","13246688","","1984","20170310022255"
"583","LU_reduction","13305267","","1745","20170310022713"
"584","Pattern_Oriented_Rule_Implementation","13339949","","952","20170120194605"
"585","Resource_contention","13440885","","2332","20170120195326"
"586","Computer_Russification","13477931","","2868","20170120195952"
"587","Digital_Preservation_Award","13478498","","6956","20161119110336"
"588","J._H._Wilkinson_Prize_for_Numerical_Software","13532851","","4474","20161231050116"
"589","Conference_on_Human_Factors_in_Computing_Systems","13683619","","7999","20170224054446"
"590","Elastic_matching","13750669","","814","20170201143829"
"591","CPM-GOMS","13871782","","2690","20170120202433"
"592","Lazy_deletion","13999239","","1361","20170120203902"
"593","Computer_Science_Tripos","14051342","","967","20170120205651"
"594","Odlyzko–Schönhage_algorithm","14099326","","2555","20170120211527"
"595","HABU_equivalent","14107662","","1233","20170120211706"
"596","Pirelli_Internetional_Award","14146415","","6688","20170310034328"
"597","Sequence_step_algorithm","14206817","","1589","20170201144939"
"598","Cluster_state","14241236","","4207","20170310035054"
"599","Trace_table","14264378","","2161","20170120212251"
"600","Semantic_analysis_(machine_learning)","14271782","","815","20170120212258"
"601","Agent_systems_reference_model","14273658","","4223","20170120212300"
"602","Context_tree_weighting","14313430","","1463","20170310035935"
"603","Smallest-circle_problem","14355284","","12596","20170211103506"
"604","Synaptic_weight","14405160","","3793","20170120212753"
"605","Canopy_clustering_algorithm","14526742","","2725","20170216235209"
"606","Block_Lanczos_algorithm","14572979","","2220","20170120213526"
"607","Lamport's_distributed_mutual_exclusion_algorithm","14581969","","2182","20170204093816"
"608","Viola–Jones_object_detection_framework","14669989","","16208","20170301050406"
"609","Tagged_architecture","14695473","","3360","20170120214058"
"610","Floyd's_triangle","14705292","","2405","20170105044912"
"611","Computational_humor","14760591","","10142","20170311032927"
"612","International_Conference_on_Remote_Engineering_and_Virtual_Instrumentation","14777608","","1965","20161221070345"
"613","International_Conference_on_Interactive_Computer_Aided_Learning","14778585","","1130","20161221070345"
"614","ACM_Software_System_Award","14831122","","5735","20161121164131"
"615","Expectation_propagation","14923880","","1077","20170120221602"
"616","Computational_epigenetics","14938064","","10275","20170223112027"
"617","International_Conference_on_Language_Resources_and_Evaluation","14947222","","3049","20170223141842"
"618","Hot_Chips","14979438","","1804","20170120222501"
"619","Evolutionary_informatics","15158804","","9916","20170310051501"
"620","Parallel_slowdown","15167068","","1912","20170310051528"
"621","Harry_H._Goode_Memorial_Award","15254255","","1793","20170203214236"
"622","Finger_tree","15262012","","4525","20170310052157"
"623","Algebraic_Reconstruction_Technique","15317831","","2767","20170120233028"
"624","USENIX_Conference_on_File_and_Storage_Technologies","15327956","","87","20170228024055"
"625","Transaction_data","15348791","","1351","20170120235153"
"626","Probabilistic_analysis_of_algorithms","15383889","","1514","20170310132129"
"627","Wait-for_graph","15433676","","1994","20170121005906"
"628","Alewife_(multiprocessor)","15484221","","2831","20170121012412"
"629","Recursive_XY-cut","15496497","","787","20170121012838"
"630","VIBOT","15537424","","11505","20161218195840"
"631","Best_bin_first","15585323","","1096","20170121020234"
"632","Fuzzy_transportation","15639656","","1522","20170121021603"
"633","Certified_Forensic_Computer_Examiner","15702854","","4231","20161231053004"
"634","Time-utility_function","15735043","","1708","20170309011931"
"635","Object_detection","15822591","","3156","20170301050340"
"636","Computational_statistics","15832717","","5957","20161231053146"
"637","Code_mobility","15851275","","5760","20161231053157"
"638","Symbolic_trajectory_evaluation","15909871","","845","20170121025656"
"639","Turing_Lecture","15935893","","4785","20170123103803"
"640","Brace_matching","16194435","","3019","20170121033827"
"641","Coalescing_(computer_science)","16296155","","927","20170121035328"
"642","Computational_creativity","16300571","","59277","20170311034424"
"643","Bentley–Ottmann_algorithm","16329810","","21591","20170305005128"
"644","CHI_Academy","16602977","","6366","20170121201929"
"645","CETpD","16617061","","4681","20170120023342"
"646","Information_Retrieval_Facility","16635934","","8860","20170304062302"
"647","String_generation","16637050","","2062","20170121040843"
"648","Philippine_Society_of_Information_Technology_Educators","16728321","","1809","20170121040951"
"649","Graphics_Turing_Test","16795043","","2528","20170121041205"
"650","Arithmetic_IF","16902101","","1372","20170121041453"
"651","Software_studies","17017917","","9668","20161123220410"
"652","Computational_criminology","17104799","","7515","20161124015544"
"653","Computational_particle_physics","17156914","","8676","20170216235416"
"654","MindModeling@Home","17174845","","1734","20170310105614"
"655","CUBIT","17241232","","2056","20170207232408"
"656","Qualification_principle","17246195","","2231","20170121042540"
"657","Filter_object","17326399","","634","20170121042748"
"658","Schema_evolution","17364021","","3897","20170121042852"
"659","Partial_word","17374931","","1088","20170121042936"
"660","PreScheme","17481163","","2720","20170121043337"
"661","MobileHCI","17511951","","8504","20161221072012"
"662","John_von_Neumann_Computer_Society","17519063","","1286","20170305052213"
"663","Fast_Walsh–Hadamard_transform","17548051","","2045","20170121043501"
"664","Schema_(genetic_algorithms)","17808671","","2613","20170228183800"
"665","Bareiss_algorithm","17919686","","2270","20170310121326"
"666","Multiple_asynchronous_periodic_polling","17927149","","994","20170121044238"
"667","Knowledge_Acquisition_and_Documentation_Structuring","18039001","","1973","20170202004210"
"668","Qualified_Security_Assessor","18060754","","1546","20170121044738"
"669","Epitome_(data_processing)","18095448","","1289","20170301085729"
"670","International_Conference_on_Availability,_Reliability_and_Security","18127613","","5134","20160910143033"
"671","Service-oriented_distributed_applications","18182357","","700","20170121045151"
"672","Education_informatics","18239398","","965","20170121045246"
"673","Uniform_consensus","18297485","","907","20170121045350"
"674","LaserLock","18299705","","593","20170121045351"
"675","Computational_geophysics","18539917","","2632","20170129223307"
"676","Technical_assistance_center","18549332","","670","20170301161757"
"677","Apple_Worm","18569641","","3124","20170301091851"
"678","Morphological_gradient","18585770","","2251","20170121045915"
"679","Symposium_on_Applied_Computing","18586502","","1013","20140521203940"
"680","Top-hat_transform","18620419","","2948","20170121045941"
"681","Institute_of_IT_Professionals","18782488","","12610","20170124121344"
"682","Research_Institute_for_Symbolic_Computation","18819901","","614","20170121050214"
"683","Symposium_on_Principles_of_Database_Systems","18909287","","733","20170121050313"
"684","SIGMOD_Edgar_F._Codd_Innovations_Award","18927887","","2151","20161125021627"
"685","ACCU_(organisation)","18949316","","5685","20161231060721"
"686","Uncertain_data","19058043","","4401","20170215005212"
"687","Machtey_Award","19168805","","7453","20170310201412"
"688","Coset_leader","19199143","","1335","20170121050601"
"689","School_of_Computing_(Robert_Gordon_University)","19271546","","1536","20170310134719"
"690","Straight-line_grammar","19282986","","2862","20170126044135"
"691","Flag_day_(computing)","19427518","","1791","20170121050700"
"692","Matrix_clock","19505063","","2088","20170121050715"
"693","JBOB","19515334","","2100","20170206035820"
"694","Toy_program","19550534","","740","20170121050732"
"695","Vertex_enumeration_problem","19558316","","2669","20161125084339"
"696","LogP_machine","19664404","","2396","20170121050751"
"697","HTree","19763183","","3200","20170310140558"
"698","Russell_A._Brown","19804107","","13816","20170304233557"
"699","Gabbay's_separation_theorem","19835615","","1446","20170121050904"
"700","Computational_thinking","19850468","","12996","20170310171336"
"701","CADE_ATP_System_Competition","19906973","","1339","20170121050956"
"702","Mobile_automaton","19923625","","697","20170121051015"
"703","Analog_image_processing","19937037","","751","20170121051020"
"704","List_of_C++_template_libraries","19944154","","2738","20170121051021"
"705","Ranking_(information_retrieval)","19988623","","2215","20170121051047"
"706","Exclusive_relationship_(programming)","20002965","","1127","20170121051053"
"707","Discrete_and_Computational_Geometry","20009802","","1797","20170310142204"
"708","BT_Research","20120454","","7126","20170310142814"
"709","SPARQL_Syntax_Expressions","20184119","","769","20170121051149"
"710","Ontology_Definition_MetaModel","20237887","","1753","20170121051215"
"711","Divergence_(computer_science)","20271419","","3357","20170121051219"
"712","Engineering_informatics","20389237","","12928","20170225145251"
"713","Event_(synchronization_primitive)","20472593","","2505","20170307150033"
"714","Computational_lithography","20606961","","13377","20161231064300"
"715","Bachelor_of_Computer_Application","20610484","","2728","20170310130555"
"716","Enlaces","20670767","","8292","20161231064703"
"717","Real_RAM","20748371","","5139","20170205200556"
"718","Cristina_Lopes","20779471","","1556","20170224064411"
"719","Principle_of_deferred_decision","20818154","","1227","20170121051502"
"720","ECSE_(Academic_Degree)","20846765","","1342","20170121051514"
"721","Design_By_Numbers","20877791","","1792","20170121051525"
"722","Dahl–Nygaard_Prize","20981570","","2095","20170227033156"
"723","Bachelor_in_Information_Management","21002817","","13311","20161231065627"
"724","Conference_on_Innovative_Data_Systems_Research","21047573","","1244","20170121051637"
"725","Symposium_on_Parallelism_in_Algorithms_and_Architectures","21235214","","2224","20170121051828"
"726","History_of_compiler_construction","21310186","","41873","20170310201725"
"727","Computing_Community_Consortium","21320004","","9130","20161125050210"
"728","Electronic_quantum_holography","21353391","","518","20170121051917"
"729","Danny_Lewin_Best_Student_Paper_Award","21465822","","115","20161016100646"
"730","Leiden_Classical","21471659","","1901","20170310163006"
"731","International_Conference_on_Very_Large_Data_Bases","21479971","","86","20170302160752"
"732","ACM_SIGMOD_Conference","21480016","","88","20170224230442"
"733","Table_data_gateway","21489968","","750","20170121052007"
"734","Row_data_gateway","21490042","","529","20170121052007"
"735","Symposium_on_Principles_and_Practice_of_Parallel_Programming","21525096","","1657","20170121052023"
"736","Federated_Computing_Research_Conference","21541522","","4959","20170121052029"
"737","Principal_(computer_security)","21557464","","1347","20170121052033"
"738","Bruce_Maggs","21585321","","1299","20170121052057"
"739","Block_contention","21675914","","1549","20170121052151"
"740","Aanderaa–Karp–Rosenberg_conjecture","21681084","","25144","20170304140720"
"741","Australasian_Language_Technology_Association","21682968","","4495","20170310201752"
"742","Fast_path","21772235","","1800","20170215093152"
"743","Pantelides_algorithm","21814084","","1628","20170121052237"
"744","Hash_consing","21898171","","4068","20170121052345"
"745","Potato_peeling","22021760","","1942","20170105210331"
"746","Compressed_pattern_matching","22095269","","3212","20170121052455"
"747","List_of_grid_computing_middleware_distribution","22143644","","783","20170121052515"
"748","Master_of_Science_in_Information_Technology","22192523","","3096","20170310174220"
"749","Iterative_refinement","22203945","","5074","20170310174236"
"750","Sum_of_radicals","22231261","","3524","20161128113449"
"751","Symbolic-numeric_computation","22288224","","2415","20170121052710"
"752","International_Conference_on_Acoustics,_Speech,_and_Signal_Processing","22318852","","4472","20170128024149"
"753","Philosophy_of_computer_science","22458313","","3660","20170310175116"
"754","Subgroup_method","22497597","","1131","20170121052905"
"755","Opaque_data_type","22512142","","4284","20170310175417"
"756","Computability_in_Europe","22521356","","4418","20170121052925"
"757","Alan_Turing_Year","22523598","","8025","20170309012447"
"758","Empirical_algorithmics","22553927","","2364","20170121052952"
"759","ACM_SIGIR_Conference","22663152","","129","20161101193841"
"760","Workshop_on_Algorithms_in_Bioinformatics","22670047","","164","20161016101726"
"761","ACM_International_Conference_on_Design_of_Communication","22670343","","88","20161124211628"
"762","Annual_Conference_of_the_European_Association_for_Computer_Graphics","22682309","","94","20161016101726"
"763","Technical_Symposium_on_Computer_Science_Education","22706772","","88","20170309002615"
"764","Polynomial-time_algorithm_for_approximating_the_volume_of_convex_bodies","22721042","","1400","20161128160459"
"765","Computational_sustainability","22721456","","7593","20170219130430"
"766","Tombstone_diagram","22740733","","3041","20170121053249"
"767","IEEE_Systems,_Man,_and_Cybernetics_Society","22774583","","2690","20170310180157"
"768","Percept_(information_technology)","22804509","","844","20170121053331"
"769","European_Summer_School_in_Logic,_Language_and_Information","22910171","","3423","20170204203843"
"770","Association_for_Logic,_Language_and_Information","22910426","","2152","20170204203843"
"771","Expression_problem","22935957","","8062","20170121140313"
"772","Irish_Computer_Society","23002197","","2851","20170111174823"
"773","Cluster-aware_application","23047220","","1262","20170121053553"
"774","Genetic_memory_(computer_science)","23107207","","1069","20170121053608"
"775","Spacefiller","23157224","","1844","20170310181615"
"776","Database-as-IPC","23170217","","958","20170121053642"
"777","MPT8080","23215202","","7509","20170310202014"
"778","Global_Document_Type_Identifier","23245152","","1345","20170121053822"
"779","International_Conference_on_Computer_Vision","23376109","","10676","20170224071312"
"780","Malaysian_National_Computer_Confederation","23394289","","1656","20160219200307"
"781","Performance_operational_analysis","23535285","","2035","20170310183442"
"782","Technical_informatics","23590353","","1027","20170121054630"
"783","Elliott_Cresson_Medal","23600338","","51635","20170310202103"
"784","Lemke's_algorithm","23629372","","1917","20170310183952"
"785","Timing_channel","23667352","","2175","20170309012622"
"786","Semantic_computing","23754861","","1492","20170310184533"
"787","AQUA@home","23758054","","2227","20170310184538"
"788","Docking@Home","23758709","","1694","20170310184538"
"789","List_of_computer_science_conference_acronyms","23810743","","18645","20170219075755"
"790","Workshop_on_Algorithms_Engineering","23816390","","96","20160809130924"
"791","Workshop_on_Algorithmic_Approaches_for_Transportation_Modeling,_Optimization,_and_Systems","23816522","","131","20161016103810"
"792","European_Joint_Conferences_on_Theory_and_Practice_of_Software","23821777","","2412","20170121060038"
"793","International_Conference_on_Compiler_Construction","23821783","","118","20140515195449"
"794","Void_safety","23829996","","3411","20170121060042"
"795","Sequential_algorithm","23868049","","1290","20170121060245"
"796","Informatics","23997153","","25446","20170310190239"
"797","Center_for_Computational_Mass_Spectrometry","24040900","","507","20170121061724"
"798","Conference_on_Computer_Vision_and_Pattern_Recognition","24073428","","15305","20170310221914"
"799","List_of_important_publications_in_theoretical_computer_science","24095830","","36538","20170310190800"
"800","List_of_important_publications_in_concurrent,_parallel,_and_distributed_computing","24096816","","7046","20170310190800"
"801","Computational_complexity_of_matrix_multiplication","24107400","","158","20170304153743"
"802","EATCS_Award","24112195","","141","20170302005216"
"803","Informatics_Europe","24148652","","10131","20170111174953"
"804","Tsutomu_Kanai_Award","24187991","","2076","20161111040703"
"805","Presentation_semantics","24209073","","1844","20170121062755"
"806","International_Symposium_on_Wearable_Computers","24212401","","4756","20170224072150"
"807","Kleene_award","24272293","","832","20170126224157"
"808","P_=_PSPACE_problem","24337712","","175","20161016104335"
"809","P_=_BPP_problem","24337758","","162","20170215051011"
"810","NP_=_co-NP_problem","24337771","","130","20161016104335"
"811","NC_=_P_problem","24337776","","136","20170116235641"
"812","Bachelor_of_Science_in_Information_Technology","24378325","","10848","20170310192820"
"813","European_Computer_Science_Summit","24400682","","149","20161016104335"
"814","Leaf_subroutine","24403137","","405","20170121063218"
"815","Urquhart_graph","24438021","","2812","20161129025417"
"816","Computer_Society_of_Sri_Lanka","24499692","","6856","20170308084556"
"817","MCOP","24503503","","571","20170201152735"
"818","Left_corner_parser","24542773","","437","20170121063711"
"819","List_of_important_publications_in_cryptography","24562032","","11820","20170310193708"
"820","Annual_Meeting_of_the_Association_for_Computational_Linguistics","24635538","","122","20170130085839"
"821","Annual_Conference_of_the_North_American_Chapter_of_the_Association_for_Computational_Linguistics","24635539","","152","20161016105216"
"822","Computer_Pioneer_Award","24659135","","11280","20161207170735"
"823","Event_Processing_Technical_Society","24736980","","8616","20170215104141"
"824","Polymake","24750268","","13815","20170117105441"
"825","Outline_of_software","24775031","","10476","20170310195203"
"826","Computational_musicology","24782516","","6192","20161129043431"
"827","The_Hillside_Group","24864553","","7168","20170228035747"
"828","USENIX_Security_Symposium","24914762","","87","20170228024055"
"829","International_ACM_SIGACCESS_Conference_on_Computers_and_Accessibility","25025530","","127","20170223202851"
"830","Windward_Reports","25392583","","104","20160912122656"
"831","Computational_journalism","25531875","","5179","20170123184229"
"832","Fragmented_distribution_attack","25594776","","1540","20170121065741"
"833","Sidney_Fernbach_Award","25602338","","9461","20170303071651"
"834","International_Journal_of_Computational_Geometry_and_Applications","25606481","","2080","20170310202624"
"835","NovoGen","25615280","","2152","20170310202629"
"836","Data_truncation","25653002","","964","20170121065755"
"837","Berlekamp–Zassenhaus_algorithm","25744542","","3063","20170121065852"
"838","Worley_noise","25815583","","2584","20170310203145"
"839","Fundamental_theorem_of_linear_programming","25844292","","2754","20170310203304"
"840","Computer_science_in_sport","25852537","","9511","20170108163523"
"841","Environmental_informatics","25893176","","8587","20170111163221"
"842","Chatterbox_Challenge","26032317","","194","20170310011214"
"843","Contract_Net_Protocol","26070855","","2944","20170121070408"
"844","Beta_skeleton","26266763","","15781","20161231090055"
"845","Existence_detection","26320219","","1022","20170121070538"
"846","Collision_avoidance_(networking)","26475040","","1273","20170121070645"
"847","ACM/IEEE_Supercomputing_Conference","26528420","","26365","20170310205611"
"848","Higher_Computing","26564860","","4826","20170127232745"
"849","Seymour_Cray_Computer_Engineering_Award","26603341","","14935","20170224073636"
"850","Meltwater_Entrepreneurial_School_of_Technology","26863567","","11657","20170227132850"
"851","Computational_transportation_science","26910524","","2908","20170301121624"
"852","International_Conference_on_Parallel_and_Distributed_Systems","26985865","","4042","20161221085539"
"853","Symposium_on_Operating_Systems_Principles","27006114","","1106","20170121071103"
"854","International_Conference_on_Architectural_Support_for_Programming_Languages_and_Operating_Systems","27016205","","1685","20161130052243"
"855","IEEE_Conference_on_Computational_Intelligence_and_Games","27033576","","192","20161214190121"
"856","Barendregt–Geuvers–Klop_conjecture","27088586","","367","20161110143835"
"857","Calgary_Challenge","27097442","","150","20170306060144"
"858","XTM-CAT","27114543","","395","20170130203352"
"859","Symposium_on_Trends_in_Functional_Programming","27347581","","495","20170121071503"
"860","Computational_Materials_Science","27386117","","2423","20170310001332"
"861","Institute_of_Computer_Science","27407346","","14854","20170115180738"
"862","International_Supercomputing_Conference","27614604","","4137","20161221090146"
"863","Digital_Humanities_conference","27990947","","7379","20161221090552"
"864","Social_force_model","27993491","","875","20170121071925"
"865","U-matrix","28071238","","1925","20170217002024"
"866","Pachinko_allocation","28082011","","4598","20170310224326"
"867","Ken_Kennedy_Award","28084344","","3969","20170121071954"
"868","Rectilinear_minimum_spanning_tree","28153829","","2588","20170121072019"
"869","European_Society_for_Fuzzy_Logic_and_Technology","28232105","","3641","20170111175917"
"870","TOOLS_conference_series","28290748","","6957","20161129183741"
"871","Astroinformatics","28326718","","13725","20170223124759"
"872","Processing_Instruction","28408442","","3131","20170121072233"
"873","American_Federation_of_Information_Processing_Societies","28591095","","4522","20170311012148"
"874","SpatiaLite","28671845","","6255","20170310131611"
"875","Australian_Committee_on_Computation_and_Automatic_Control","28694465","","1914","20161021214430"
"876","PlusCal","28752783","","2277","20170121072422"
"877","Ε-net_(computational_geometry)","28807941","","4723","20170301123104"
"878","Eugene_L._Lawler_Award","28830323","","78","20161120031209"
"879","Concurrent_algorithm","28859358","","1258","20170121072529"
"880","COmponent_Detection_Algorithm","28912141","","1810","20170301123314"
"881","Semantic_analysis_(computational)","29116756","","1283","20161231103333"
"882","Viktor_Ivannikov","29145269","","2362","20170306011201"
"883","Kentaro_Toyama","29201362","","7346","20170225025606"
"884","International_Conference_on_Computational_Linguistics_and_Intelligent_Text_Processing","29246999","","14475","20170225061238"
"885","Partha_Niyogi","29288642","","2411","20161231103725"
"886","Symposium_on_Computational_Geometry","29309436","","2608","20170311032511"
"887","Szymański's_algorithm","29398104","","5081","20170121072759"
"888","System_on_TPTP","29466441","","1149","20170121072833"
"889","White_Camel_award","29474944","","3049","20170102005438"
"890","SPLASH_(conference)","29601943","","1492","20161201151313"
"891","Onward!","29612607","","939","20161231104625"
"892","Bidirectionalization","29632635","","633","20170121072938"
"893","Constrained_Delaunay_triangulation","29638267","","1216","20170121072940"
"894","Workshop_on_Information_Technologies_and_Systems","29777138","","7639","20160705171017"
"895","WYSIWIS","29849686","","770","20170121073037"
"896","B-heap","30047903","","2324","20170121073125"
"897","Pairwise_sorting_network","30091263","","1338","20170121073133"
"898","European_Conference_on_Computer_Vision","30126422","","2265","20170310230409"
"899","Information_Systems_Research_in_Scandinavia","30292493","","7226","20161202151442"
"900","J.W._Graham_Medal","30324173","","3634","20161202160206"
"901","Skew_binomial_heap","30537813","","608","20170121073331"
"902","Academic_genealogy_of_computer_scientists","30729888","","39440","20170223023626"
"903","Van_Wijngaarden_Award","30767709","","116","20170309075548"
"904","International_Society_for_Music_Information_Retrieval","30882491","","13312","20170130063431"
"905","Software_categories","30888839","","10255","20170304234131"
"906","Pratt_parser","30892451","","1534","20170121073529"
"907","Synchronous_Data_Flow","30928451","","807","20170309013420"
"908","ACM_SIGPLAN_Programming_Languages_Software_Award","31039076","","66","20170116165537"
"909","MOSEK","31045557","","3107","20170129205816"
"910","Linear_octree","31075291","","644","20170121073622"
"911","C._K._Raut","31171962","","11576","20170310203210"
"912","International_Symposium_on_Memory_Management","31172163","","1558","20170121073652"
"913","Mitchell_Wand","31175929","","874","20170121073652"
"914","Richard_Wexelblat","31175945","","2310","20170309013430"
"915","Victor_Vianu","31256904","","3502","20161203052127"
"916","Yao_graph","31276757","","2207","20170225231836"
"917","Shortest_total_path_length_spanning_tree","31277685","","739","20170121073720"
"918","Partnership_for_Advanced_Computing_in_Europe","31294149","","2824","20170104213918"
"919","RRQR_factorization","31372766","","1484","20170305005136"
"920","Harlan_D._Mills_Award","31490774","","131","20160825174423"
"921","Makespan","31501520","","1788","20170121073828"
"922","Ipke_Wachsmuth","31556873","","1794","20170207122301"
"923","Fundamental_Concepts_in_Programming_Languages","31604290","","1923","20170204101839"
"924","Grooveshark_University","31610936","","8122","20170115181010"
"925","William_C._Carter_Award","31691663","","3934","20170212003001"
"926","Presburger_Award","31823220","","1554","20170213112129"
"927","Ge_Wang","31855117","","4955","20170307203627"
"928","Relativistic_programming","31865194","","1660","20170306233943"
"929","CC_system","31866635","","5909","20161203105404"
"930","Haskell_Symposium","31889711","","181","20161016125834"
"931","Workshop_on_Generic_Programming","31889815","","212","20161016125834"
"932","Michael_S._Montalbano","32003011","","1229","20170121074015"
"933","(1+ε)-approximate_nearest_neighbor_search","32003319","","1389","20170121074015"
"934","Conference_on_Information_and_Knowledge_Management","32045322","","2907","20161220151213"
"935","Convergence_(logic)","32106812","","935","20170121074042"
"936","Institute_of_Computing_Technology,_Chinese_Academy_of_Sciences","32249698","","10326","20161231115349"
"937","Raspberry_Pi_Foundation","32264875","","13696","20170308140805"
"938","Theil–Sen_estimator","32292709","","23188","20170206201640"
"939","Museum_informatics","32613583","","6900","20161203200645"
"940","ALF_(proof_assistant)","32680774","","1605","20170121074255"
"941","Lagrangian–Eulerian_advection","32850307","","3313","20170208090442"
"942","Local_maximum_intensity_projection","32861600","","1719","20170121074350"
"943","Texture_advection","32863360","","2313","20170208090510"
"944","Vortex_core_line","32872804","","1863","20170208090510"
"945","Tensor_glyph","32874332","","2087","20170121074352"
"946","Asymptotic_decider","32895131","","4661","20170208090739"
"947","Skin_friction_line","32909000","","2057","20170208090847"
"948","Streamlet_(scientific_visualization)","32909200","","381","20170121074405"
"949","Streamsurface","32909287","","876","20170121074405"
"950","HackNY","33005784","","3027","20170111181124"
"951","Alpha_shape","33029175","","5465","20170220014017"
"952","LEGO_(proof_assistant)","33093747","","544","20170121074508"
"953","O'Reilly_Open_Source_Award","33121710","","6881","20170210212608"
"954","Ahmed_K._Elmagarmid","33236835","","9604","20170211162810"
"955","Brodal_queue","33238984","","1425","20170305155537"
